1.0000000000,0.0004646408,0.0002127886,0.0003995738,0.0000000000,0.0002956830,0.0002535711,0.0000000000,0.0002216312,0.0000952472,0.0002080732,0.0000000000,0.0003473026,0.0000000000,0.0001049759,0.0001145475,0.0001965602,0.0001072501,0.0001175088,0.0000000000,0.0001143641,0.0001142857,0.0001136105,0.0003237294,0.0002198044,0.0001223691,0.0002078786,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0001250313,0.0001132631,0.0001376652,0.0005264820,0.0000966931,0.0000000000,0.0000000000,0.0001099384,0.0002814206,0.0001979414,0.0002279462,0.0001923570,0.0002387775,0.0000000000,0.0000000000,0.0000000000,0.0001177024,0.0002177463,0.0001046135,0.0003086420,0.0003050641,0.0002182691,0.0003016895,0.0003190810,0.0002026548,0.0003807107,0.0002213859,0.0003775009,0.0003125977,0.0003092465,0.0000000000,0.0002002603,0.0002113718,0.0003071568,0.0001132503,0.0004302926,0.0000000000,0.0002287806,0.0000000000,0.0001135847,0.0000000000,0.0001142335,0.0000000000,0.0001106072,0.0001141292,0.0003440762,0.0000000000,0.0001091227,0.0001138304,0.0000000000,0.0003286591,0.0000000000,0.0000000000,0.0001121705,0.0000000000,0.0000000000,0.0002259376,0.0000000000,0.0003268686,0.0004945249,0.0001148633,0.0001109262,0.0003587658,0.0002565089,0.0004315460,0.0002299908,0.0001197318,0.0000000000,0.0002568493,0.0000000000,0.0001111852,0.0000000000,0.0000000000,0.0002196595,0.0000000000,0.0001143903,0.0000000000,0.0000000000,0.0002155637,0.0001018745,0.0000000000,0.0002150769,0.0003233107,0.0002109037,0.0000000000,0.0001084128,0.0002145232,0.0000000000,0.0000000000,0.0000000000,0.0001118193,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0001095530,0.0002034588,0.0000000000,0.0003503854,0.0003373819,0.0004460303,0.0003426613,0.0001138952,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002226428,0.0002727397,0.0000000000,0.0001246261,0.0000000000,0.0002115954,0.0002251238,0.0000000000,0.0000000000,0.0001141944,0.0003453834,0.0002291213,0.0000898957,0.0001074922,0.0001080147,0.0000000000,0.0001010407,0.0001061458,0.0002186509,0.0002862595,0.0000000000
0.0000000000,1.0000000000,0.0124359298,0.0046479430,0.0370542456,0.0144272691,0.0029085873,0.0008387854,0.0006857535,0.0002282237,0.0000815594,0.0001775726,0.0000885897,0.0002393299,0.0000821423,0.0000878889,0.0001559697,0.0003341967,0.0001792597,0.0000829876,0.0003512161,0.0002632503,0.0003494365,0.0005876920,0.0003405705,0.0002773156,0.0004891969,0.0001628267,0.0002624213,0.0000000000,0.0001718656,0.0001878816,0.0002614379,0.0002017960,0.0003293265,0.0000000000,0.0001597061,0.0004181651,0.0004258944,0.0002939159,0.0002352757,0.0000875427,0.0007129538,0.0002721582,0.0001754232,0.0001775253,0.0000000000,0.0003590342,0.0004226543,0.0000819202,0.0000000000,0.0000801025,0.0001693337,0.0001588184,0.0000829738,0.0001597827,0.0004750143,0.0000000000,0.0000943663,0.0001633186,0.0003239391,0.0003173344,0.0000791390,0.0003303601,0.0003222169,0.0000871232,0.0000837030,0.0000000000,0.0000000000,0.0002463661,0.0001746572,0.0000000000,0.0000000000,0.0002613923,0.0000855505,0.0000000000,0.0000000000,0.0000861030,0.0000846597,0.0000874661,0.0005268704,0.0002547554,0.0000866176,0.0000849473,0.0001729805,0.0004560795,0.0001761339,0.0002608923,0.0003187759,0.0002536783,0.0005952381,0.0000880747,0.0002572678,0.0000000000,0.0000957304,0.0004196039,0.0000881446,0.0002727769,0.0001773836,0.0005585422,0.0001877758,0.0001718065,0.0000000000,0.0001756389,0.0001701693,0.0001982161,0.0000877963,0.0001717475,0.0000875580,0.0002515723,0.0000802311,0.0001868460,0.0000836960,0.0001676727,0.0001648669,0.0000000000,0.0001684778,0.0000835282,0.0002689377,0.0002612330,0.0003520817,0.0002588662,0.0000000000,0.0000000000,0.0001784599,0.0000868659,0.0000849185,0.0003206156,0.0000852951,0.0001783962,0.0003466505,0.0001721467,0.0001753771,0.0001750241,0.0001525204,0.0000000000,0.0003660992,0.0001061458,0.0000890472,0.0001719543,0.0000000000,0.0000000000,0.0000937031,0.0001701404,0.0001652893,0.0003469211,0.0000871840,0.0000000000,0.0004385580,0.0002646903,0.0000878889,0.0001452327,0.0005022602,0.0002520161,0.0001755464,0.0001594388,0.0002486119,0.0003391843,0.0002285192,0.0000000000
0.0000000000,0.0000000000,1.0000000000,0.0131336406,0.0127209427,0.0123085097,0.0037496174,0.0014215315,0.0007766236,0.0004245203,0.0002753809,0.0005053057,0.0002015723,0.0000895095,0.0000925155,0.0001997603,0.0000872676,0.0000942774,0.0001021138,0.0001871958,0.0003990423,0.0002990729,0.0000991572,0.0000000000,0.0003853565,0.0004231909,0.0001834189,0.0005497526,0.0000993147,0.0000000000,0.0003894839,0.0000000000,0.0000000000,0.0000000000,0.0001854771,0.0001720578,0.0000896138,0.0002831792,0.0000963484,0.0002624672,0.0000878117,0.0000994233,0.0000592382,0.0001035197,0.0000000000,0.0002019998,0.0002538715,0.0002045408,0.0002866151,0.0002767528,0.0004545041,0.0003598417,0.0000957213,0.0000000000,0.0002807674,0.0000896620,0.0002182453,0.0000000000,0.0001083189,0.0001838066,0.0000910249,0.0000000000,0.0001774623,0.0001861331,0.0000904814,0.0000000000,0.0001890181,0.0000975324,0.0001995012,0.0002774695,0.0000991375,0.0000994728,0.0000996314,0.0001977653,0.0001937421,0.0001991239,0.0001999400,0.0000975705,0.0001914608,0.0000993246,0.0000000000,0.0000960338,0.0001964830,0.0000960892,0.0002942330,0.0003125000,0.0005006508,0.0000986582,0.0002682403,0.0003824092,0.0001295085,0.0001001101,0.0003885381,0.0002073398,0.0001101200,0.0001895016,0.0002004209,0.0000000000,0.0001008980,0.0003857727,0.0002153780,0.0000973047,0.0002022245,0.0000997705,0.0001925298,0.0001146000,0.0004989522,0.0000972668,0.0000994431,0.0001893760,0.0003604903,0.0003212679,0.0000944912,0.0001893401,0.0000928764,0.0000930406,0.0003808073,0.0000000000,0.0000000000,0.0002964720,0.0003000900,0.0004891411,0.0004100882,0.0001026694,0.0004065041,0.0002957122,0.0000960523,0.0002699784,0.0003862495,0.0002031282,0.0001965409,0.0003902058,0.0001992230,0.0001987676,0.0003405415,0.0001877053,0.0001045588,0.0002482930,0.0001013685,0.0001948178,0.0002321263,0.0000000000,0.0002149151,0.0000962371,0.0001863065,0.0000000000,0.0000000000,0.0001943824,0.0002988643,0.0002006018,0.0000000000,0.0003224766,0.0002834467,0.0000948677,0.0001994416,0.0000894454,0.0000000000,0.0002876594,0.0000849979,0.0001643385
0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0049601417,0.0045267923,0.0009807418,0.0002305476,0.0004753417,0.0000000000,0.0001110371,0.0002497502,0.0000000000,0.0004310809,0.0002242655,0.0001231072,0.0001045041,0.0000000000,0.0000000000,0.0002274278,0.0000000000,0.0001228049,0.0002440810,0.0000000000,0.0001177440,0.0001321877,0.0002218771,0.0002215330,0.0003668827,0.0002419257,0.0000000000,0.0004060089,0.0001216249,0.0001502178,0.0003373819,0.0003082297,0.0001078865,0.0001148633,0.0000000000,0.0001165297,0.0000000000,0.0001224290,0.0002001468,0.0003861998,0.0002455193,0.0001248128,0.0000000000,0.0000000000,0.0001165637,0.0000000000,0.0002194426,0.0001083541,0.0000000000,0.0000000000,0.0000000000,0.0001079564,0.0000000000,0.0000000000,0.0002724424,0.0000000000,0.0002199010,0.0001069176,0.0001065984,0.0002258611,0.0001091465,0.0001216101,0.0004603522,0.0002391772,0.0002458513,0.0003362475,0.0002440215,0.0001225040,0.0000000000,0.0000000000,0.0002371635,0.0002452784,0.0001232438,0.0001196315,0.0000000000,0.0000000000,0.0002457908,0.0003520714,0.0001206273,0.0001174122,0.0001203659,0.0002593697,0.0001234416,0.0001212709,0.0002151694,0.0005834987,0.0000737790,0.0002469746,0.0001189343,0.0003868472,0.0000000000,0.0003463004,0.0001236094,0.0000000000,0.0000000000,0.0001806032,0.0002704164,0.0002384927,0.0005001250,0.0001229559,0.0000000000,0.0002926116,0.0001229256,0.0002383790,0.0001224590,0.0000000000,0.0003258390,0.0002684924,0.0000000000,0.0000000000,0.0001126507,0.0001128923,0.0001160497,0.0000000000,0.0001265502,0.0001214919,0.0002466700,0.0003599712,0.0002542588,0.0002548095,0.0001257387,0.0001211094,0.0000000000,0.0000000000,0.0003543168,0.0002513826,0.0000000000,0.0002391486,0.0000000000,0.0002447381,0.0002028809,0.0002281803,0.0001303101,0.0000000000,0.0001253918,0.0000000000,0.0000000000,0.0000000000,0.0001348254,0.0001176332,0.0000000000,0.0002416334,0.0003652746,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000950841,0.0003450656,0.0001155936,0.0001228652,0.0004307096,0.0003404448,0.0002341920,0.0007092917,0.0002383790
0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0491037617,0.0074581738,0.0028282828,0.0009747946,0.0004620005,0.0002572678,0.0002951158,0.0001470156,0.0001242082,0.0001300728,0.0000000000,0.0000000000,0.0002672011,0.0002998051,0.0000000000,0.0000000000,0.0001446759,0.0001435956,0.0004038229,0.0000000000,0.0004737840,0.0002569703,0.0001282380,0.0000000000,0.0000000000,0.0000000000,0.0001623377,0.0000000000,0.0000000000,0.0003915938,0.0001175917,0.0001244091,0.0001337793,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002180549,0.0000000000,0.0000000000,0.0001474709,0.0002101723,0.0000000000,0.0001360915,0.0000000000,0.0001268392,0.0000000000,0.0000000000,0.0001233350,0.0000000000,0.0001245020,0.0000000000,0.0000000000,0.0000000000,0.0001288494,0.0001271456,0.0001231224,0.0001226994,0.0000000000,0.0001260875,0.0000000000,0.0000000000,0.0001402131,0.0002896871,0.0001299883,0.0000000000,0.0004329004,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0001452855,0.0000000000,0.0000000000,0.0002879355,0.0000000000,0.0004115226,0.0001416631,0.0000000000,0.0002826456,0.0001542972,0.0000000000,0.0000000000,0.0001239926,0.0001362027,0.0001623113,0.0002912480,0.0001393340,0.0001532332,0.0001677852,0.0001345171,0.0002916302,0.0000000000,0.0001472754,0.0004064628,0.0000000000,0.0002795248,0.0001477105,0.0001448855,0.0001375894,0.0001784121,0.0002897291,0.0000000000,0.0004327131,0.0000000000,0.0002507208,0.0001607976,0.0001340123,0.0005376344,0.0003924647,0.0000000000,0.0001353913,0.0001335827,0.0002998501,0.0000000000,0.0000000000,0.0001407460,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0005006258,0.0000000000,0.0001486768,0.0001417234,0.0002804262,0.0000000000,0.0000000000,0.0001159017,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0001819505,0.0000000000,0.0001616554,0.0000000000,0.0000000000,0.0000000000,0.0002864099,0.0001394895,0.0002891009,0.0000000000,0.0001450958,0.0001076890,0.0001339585,0.0000000000,0.0000000000,0.0000000000,0.0001318739,0.0004105090,0.0002314011,0.0000000000
0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0306251394,0.0088266762,0.0042688465,0.0017587337,0.0011176066,0.0005638038,0.0003749531,0.0004196039,0.0002596279,0.0000000000,0.0000819202,0.0002642473,0.0001897533,0.0003499563,0.0000928074,0.0000927558,0.0000923105,0.0000884956,0.0000898392,0.0000000000,0.0001716444,0.0005144915,0.0000924471,0.0000916926,0.0003630423,0.0002991922,0.0003684259,0.0000000000,0.0004337266,0.0001616554,0.0001679825,0.0001763202,0.0002696629,0.0001515152,0.0003296794,0.0002776749,0.0005107542,0.0000960799,0.0000000000,0.0000938967,0.0002318572,0.0000949938,0.0001783167,0.0001725774,0.0001701838,0.0002528445,0.0000000000,0.0003340571,0.0002623983,0.0003361910,0.0001008776,0.0000000000,0.0000000000,0.0001719838,0.0000000000,0.0001668057,0.0002496463,0.0000870019,0.0004238725,0.0001841621,0.0001765381,0.0002727521,0.0000000000,0.0001729954,0.0000922935,0.0000925840,0.0000927214,0.0001841451,0.0001806522,0.0001853225,0.0001860292,0.0001818843,0.0001786671,0.0000000000,0.0000927988,0.0004481491,0.0001830329,0.0001793079,0.0000000000,0.0001932554,0.0000931185,0.0000918780,0.0004191115,0.0001784121,0.0004942848,0.0001862891,0.0001810774,0.0003849115,0.0003052814,0.0000884721,0.0003729604,0.0001926411,0.0001876525,0.0002917578,0.0000996512,0.0001814224,0.0003760812,0.0002785774,0.0002694207,0.0001055520,0.0001856665,0.0000906701,0.0000925583,0.0000000000,0.0001688334,0.0001982750,0.0001765225,0.0002652520,0.0004343671,0.0002610057,0.0003554924,0.0000000000,0.0000000000,0.0002760652,0.0001861158,0.0002734233,0.0001904037,0.0001907123,0.0000000000,0.0002754062,0.0001792436,0.0001686198,0.0000000000,0.0000943841,0.0000915332,0.0000908926,0.0002781383,0.0001850139,0.0000800192,0.0000876885,0.0000000000,0.0001135847,0.0001884659,0.0001815871,0.0002135839,0.0000000000,0.0002984184,0.0000897747,0.0000000000,0.0000916086,0.0002764722,0.0000000000,0.0000926956,0.0000000000,0.0006508601,0.0001520450,0.0001764758,0.0000885818,0.0000927902,0.0002515512,0.0001746572,0.0001789229,0.0001598465,0.0001463486
0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0279930413,0.0112698413,0.0038130208,0.0029343165,0.0016242995,0.0010531432,0.0001470156,0.0004532749,0.0003214659,0.0000000000,0.0003068191,0.0001635992,0.0003812719,0.0000000000,0.0004815023,0.0003995525,0.0001540357,0.0003121829,0.0003365587,0.0002249550,0.0001498015,0.0000799872,0.0000000000,0.0002361461,0.0004269855,0.0001594388,0.0000000000,0.0002270148,0.0000000000,0.0002943557,0.0002302909,0.0001561158,0.0003258694,0.0000723537,0.0000800576,0.0002589332,0.0001653986,0.0000801925,0.0003243594,0.0000969744,0.0002457002,0.0000000000,0.0002260228,0.0000744158,0.0002952247,0.0001552916,0.0003660858,0.0001524506,0.0002208481,0.0000862218,0.0001214624,0.0000857265,0.0002253436,0.0002235969,0.0001462523,0.0002189461,0.0001517681,0.0000741565,0.0000797067,0.0000000000,0.0000788271,0.0004014452,0.0000754888,0.0001597572,0.0001601922,0.0002406160,0.0000000000,0.0004705144,0.0004008337,0.0000804052,0.0000788519,0.0002329554,0.0000799936,0.0001605136,0.0002335721,0.0002378876,0.0000000000,0.0001583531,0.0000830910,0.0003220353,0.0000000000,0.0001468644,0.0002326664,0.0002797516,0.0003220871,0.0003928656,0.0000827815,0.0002605976,0.0000000000,0.0004835590,0.0001657413,0.0003241228,0.0001298954,0.0002560164,0.0000786782,0.0000000000,0.0000802826,0.0001559941,0.0000000000,0.0002408478,0.0002359975,0.0004806152,0.0002308936,0.0002217295,0.0001698947,0.0002305210,0.0006928940,0.0001515266,0.0002276349,0.0000772798,0.0004602992,0.0001636126,0.0000796559,0.0001608881,0.0004741584,0.0001640824,0.0001643115,0.0002444191,0.0001589952,0.0002336085,0.0000738171,0.0001563599,0.0001628797,0.0003966365,0.0003942285,0.0001603592,0.0001600640,0.0002115656,0.0000764000,0.0000833542,0.0000953380,0.0000813140,0.0002362577,0.0002715424,0.0000000000,0.0001703723,0.0001559697,0.0005317937,0.0003175107,0.0000797575,0.0001572080,0.0004009945,0.0003225546,0.0003214659,0.0000673854,0.0001536334,0.0001541663,0.0002407705,0.0001469292,0.0000000000,0.0003888025,0.0002817894,0.0001173985
0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0395756834,0.0119708536,0.0090798465,0.0053437468,0.0033763045,0.0002714195,0.0002806361,0.0003032141,0.0002645503,0.0000953289,0.0002067183,0.0003786086,0.0003027856,0.0001008471,0.0003010235,0.0000958313,0.0002922837,0.0001070893,0.0000926956,0.0002777778,0.0001004823,0.0001992032,0.0000984640,0.0001091227,0.0001000500,0.0001186240,0.0002812940,0.0002607335,0.0004529806,0.0002863415,0.0000974469,0.0002112602,0.0000887233,0.0000000000,0.0004774124,0.0004192872,0.0003024803,0.0003066544,0.0002576988,0.0001034982,0.0000965997,0.0001864976,0.0001837053,0.0000000000,0.0000968054,0.0001800018,0.0001892327,0.0001812415,0.0001105217,0.0001759634,0.0002194426,0.0000000000,0.0000920048,0.0000000000,0.0003587122,0.0000940822,0.0001829157,0.0002001001,0.0003823361,0.0003947498,0.0003028162,0.0000000000,0.0000000000,0.0001006441,0.0002016332,0.0001000300,0.0000000000,0.0003022366,0.0001011429,0.0000986972,0.0000000000,0.0000000000,0.0001008980,0.0001942691,0.0001987676,0.0000971817,0.0000000000,0.0000000000,0.0004052274,0.0000000000,0.0001807011,0.0000966557,0.0001957586,0.0002026137,0.0000982222,0.0003148615,0.0001115573,0.0000000000,0.0000000000,0.0002101503,0.0001021033,0.0004671806,0.0001090513,0.0000984252,0.0001023123,0.0001009489,0.0001947230,0.0000000000,0.0001009285,0.0001967923,0.0002012477,0.0001914975,0.0000910581,0.0002168727,0.0001911132,0.0002872188,0.0003756927,0.0003763643,0.0001925113,0.0000953289,0.0004135649,0.0000999600,0.0003036437,0.0000000000,0.0004150669,0.0002078570,0.0001028172,0.0003989229,0.0001943068,0.0001818843,0.0000976372,0.0001027749,0.0002982700,0.0000986485,0.0002015723,0.0004022931,0.0002579536,0.0002847110,0.0001058537,0.0000000000,0.0000000000,0.0001970638,0.0000000000,0.0000000000,0.0002176515,0.0003894460,0.0000941708,0.0001990050,0.0001001201,0.0000000000,0.0002015723,0.0003045067,0.0001010509,0.0000813670,0.0000000000,0.0000000000,0.0002017960,0.0000903914,0.0002834199,0.0003879352,0.0003434951,0.0000000000
0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0312782499,0.0190799031,0.0101813554,0.0057931325,0.0012982196,0.0006712697,0.0003113325,0.0002707093,0.0000977326,0.0000000000,0.0002910361,0.0000000000,0.0000000000,0.0001029866,0.0001965409,0.0000000000,0.0005509035,0.0001899516,0.0000000000,0.0001031566,0.0000000000,0.0001010305,0.0004492868,0.0002054232,0.0001223691,0.0002882675,0.0000888889,0.0004638219,0.0002935708,0.0000999600,0.0005356186,0.0003633061,0.0002065689,0.0004242424,0.0002154244,0.0002070179,0.0000000000,0.0000000000,0.0003190810,0.0003963928,0.0002866699,0.0001881645,0.0000930752,0.0003972589,0.0003686296,0.0004850601,0.0003712297,0.0001137656,0.0000000000,0.0000000000,0.0001903674,0.0002827788,0.0002760906,0.0002753809,0.0001928640,0.0001873361,0.0003081348,0.0003920031,0.0003037667,0.0000000000,0.0000957946,0.0003089598,0.0000000000,0.0000000000,0.0002053810,0.0002010454,0.0003103020,0.0003116236,0.0002025727,0.0000992851,0.0003095656,0.0002072109,0.0001992627,0.0002039984,0.0000000000,0.0002036245,0.0001083776,0.0001039933,0.0001024485,0.0000924984,0.0000000000,0.0003318951,0.0000000000,0.0001007760,0.0003236246,0.0001148633,0.0000982318,0.0002082466,0.0005401901,0.0002097535,0.0001588689,0.0000000000,0.0002019998,0.0000000000,0.0001036484,0.0000998602,0.0001197461,0.0002072754,0.0002019182,0.0002066116,0.0004910144,0.0003730995,0.0002231147,0.0002939447,0.0002944930,0.0002887392,0.0000964041,0.0001974139,0.0001954843,0.0001061909,0.0001026062,0.0002078354,0.0001015125,0.0002131969,0.0003204101,0.0001056189,0.0001023332,0.0001993024,0.0003725782,0.0001001603,0.0000000000,0.0002040608,0.0003037360,0.0000000000,0.0002064623,0.0001758551,0.0001945525,0.0000000000,0.0000000000,0.0000000000,0.0002022040,0.0000000000,0.0000000000,0.0000000000,0.0000998403,0.0001930502,0.0003064038,0.0002055710,0.0001008573,0.0003104626,0.0000000000,0.0002075335,0.0000000000,0.0000979336,0.0000983671,0.0000000000,0.0001851166,0.0002905006,0.0001989060,0.0004391358,0.0000000000
0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0364610334,0.0138261591,0.0084164303,0.0017141458,0.0009245251,0.0004501260,0.0007968762,0.0006838191,0.0000918105,0.0000000000,0.0002696872,0.0002695418,0.0003577498,0.0003434066,0.0000870928,0.0000000000,0.0000833056,0.0001664309,0.0000000000,0.0000888336,0.0002638522,0.0001926968,0.0000891981,0.0003110742,0.0001683218,0.0002358120,0.0001631721,0.0000855066,0.0001742616,0.0003474463,0.0001601794,0.0003586157,0.0002781486,0.0002788882,0.0003592922,0.0000000000,0.0001113834,0.0000919287,0.0004323763,0.0001675042,0.0004132231,0.0000818465,0.0005198856,0.0002433880,0.0004243762,0.0004899159,0.0004873294,0.0000000000,0.0001936108,0.0000834655,0.0000827472,0.0002431118,0.0001616946,0.0003377808,0.0001646091,0.0000891902,0.0000856091,0.0000880902,0.0001797914,0.0000839419,0.0001788109,0.0002690583,0.0000000000,0.0002675943,0.0000875427,0.0003590342,0.0003603604,0.0002644104,0.0001732352,0.0000000000,0.0002696629,0.0003475541,0.0002660282,0.0002607789,0.0000885191,0.0000934492,0.0000901713,0.0002670702,0.0001628134,0.0004326008,0.0003023157,0.0000901876,0.0001755002,0.0003723355,0.0000982318,0.0003433182,0.0001805380,0.0000931619,0.0000908265,0.0003556188,0.0000962835,0.0000879044,0.0002730251,0.0001798399,0.0001741099,0.0003054057,0.0004496403,0.0003515865,0.0001793079,0.0003431120,0.0003280033,0.0000000000,0.0000856018,0.0002572678,0.0000000000,0.0000844096,0.0000000000,0.0001708672,0.0002755074,0.0001782690,0.0002703677,0.0001766160,0.0003685617,0.0000922594,0.0001827986,0.0000889205,0.0002606882,0.0002456801,0.0000872753,0.0002741228,0.0000000000,0.0000880824,0.0000897747,0.0001791954,0.0005450864,0.0001701548,0.0000937822,0.0002184837,0.0000912076,0.0000000000,0.0000000000,0.0000000000,0.0001922153,0.0000000000,0.0001690046,0.0003551136,0.0002678093,0.0000878040,0.0001795655,0.0001806848,0.0001800018,0.0000000000,0.0000000000,0.0001718361,0.0002696387,0.0000814399,0.0001694628,0.0002602359,0.0001554847,0.0001391982
0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0452713178,0.0339657283,0.0035254715,0.0017266449,0.0008807986,0.0010290713,0.0003697883,0.0000999400,0.0001835368,0.0001953316,0.0004881859,0.0005829204,0.0002787327,0.0001887683,0.0002068894,0.0001799047,0.0003594213,0.0001945336,0.0000964227,0.0004770082,0.0001053297,0.0000968523,0.0001141553,0.0000909339,0.0001689617,0.0005278438,0.0002775979,0.0000944109,0.0002595650,0.0003448870,0.0000973615,0.0001170070,0.0001012863,0.0000975610,0.0002966479,0.0002471882,0.0002001802,0.0000936154,0.0000904568,0.0001783008,0.0000000000,0.0000938086,0.0000000000,0.0000000000,0.0002639916,0.0001066325,0.0000000000,0.0003176956,0.0001802776,0.0000000000,0.0000872905,0.0000000000,0.0000912492,0.0000887705,0.0000000000,0.0000926355,0.0002866972,0.0000000000,0.0000000000,0.0000970874,0.0000974089,0.0001951410,0.0000968335,0.0001898254,0.0000974849,0.0000978761,0.0000955840,0.0001876349,0.0001945525,0.0001953125,0.0001882353,0.0002887114,0.0001883417,0.0000960523,0.0001018849,0.0000980008,0.0003866228,0.0003510004,0.0004685157,0.0003833376,0.0001960592,0.0003806624,0.0003043214,0.0003228584,0.0002786550,0.0000981065,0.0001015435,0.0000000000,0.0001517796,0.0002105485,0.0000953289,0.0001979610,0.0001954079,0.0002830189,0.0004476276,0.0004885675,0.0001906033,0.0002921983,0.0004642095,0.0001768190,0.0002093802,0.0000926269,0.0001855976,0.0002732738,0.0001824818,0.0000932836,0.0001848600,0.0003999200,0.0002903600,0.0001958672,0.0000000000,0.0002006219,0.0003014772,0.0002983887,0.0001930688,0.0001882707,0.0003532321,0.0002838221,0.0000994036,0.0000962464,0.0001910950,0.0000000000,0.0002919992,0.0002508361,0.0001840265,0.0001022809,0.0000000000,0.0000000000,0.0000954198,0.0001132503,0.0000000000,0.0002101061,0.0000000000,0.0002740477,0.0000963298,0.0002908104,0.0000000000,0.0000975324,0.0000000000,0.0003912746,0.0002377556,0.0000926012,0.0001859946,0.0002929687,0.0002633658,0.0002748511,0.0000000000,0.0000000000,0.0000000000
